GEO_ID,NAME,year,grade,enrollment,acs_variable,value_status
0500000US25015,"Hampshire County, Massachusetts",2019,9,1480.0,B14007_013E,Observed
0500000US25015,"Hampshire County, Massachusetts",2019,10,1874.0,B14007_014E,Observed
0500000US25015,"Hampshire County, Massachusetts",2019,11,1070.0,B14007_015E,Observed
0500000US25015,"Hampshire County, Massachusetts",2019,12,1868.0,B14007_016E,Observed
0500000US25015,"Hampshire County, Massachusetts",2020,4,1547.5,B14007_008E,Interpolated
0500000US25015,"Hampshire County, Massachusetts",2020,5,1463.0,B14007_009E,Interpolated
0500000US25015,"Hampshire County, Massachusetts",2020,6,1342.5,B14007_010E,Interpolated
0500000US25015,"Hampshire County, Massachusetts",2020,7,1446.0,B14007_011E,Interpolated
0500000US25015,"Hampshire County, Massachusetts",2020,8,1834.0,B14007_012E,Interpolated
0500000US25015,"Hampshire County, Massachusetts",2020,9,1422.0,B14007_013E,Interpolated
0500000US25015,"Hampshire County, Massachusetts",2020,10,1609.0,B14007_014E,Interpolated
0500000US25015,"Hampshire County, Massachusetts",2020,11,1022.0,B14007_015E,Interpolated
0500000US25015,"Hampshire County, Massachusetts",2020,12,1616.5,B14007_016E,Interpolated
0500000US25015,"Hampshire County, Massachusetts",2021,4,1706.0,B14007_008E,Observed
0500000US25015,"Hampshire County, Massachusetts",2021,5,1588.0,B14007_009E,Observed
0500000US25015,"Hampshire County, Massachusetts",2021,6,1381.0,B14007_010E,Observed
0500000US25015,"Hampshire County, Massachusetts",2021,7,1348.0,B14007_011E,Observed
0500000US25015,"Hampshire County, Massachusetts",2021,8,1676.0,B14007_012E,Observed
0500000US25015,"Hampshire County, Massachusetts",2021,9,1364.0,B14007_013E,Observed
0500000US25015,"Hampshire County, Massachusetts",2021,10,1344.0,B14007_014E,Observed
0500000US25015,"Hampshire County, Massachusetts",2021,11,974.0,B14007_015E,Observed
0500000US25015,"Hampshire County, Massachusetts",2021,12,1365.0,B14007_016E,Observed
0500000US25015,"Hampshire County, Massachusetts",2022,4,1241.0,B14007_008E,Observed
0500000US25015,"Hampshire County, Massachusetts",2022,5,615.0,B14007_009E,Observed
0500000US25015,"Hampshire County, Massachusetts",2022,6,1354.0,B14007_010E,Observed
0500000US25015,"Hampshire County, Massachusetts",2022,7,1182.0,B14007_011E,Observed
0500000US25015,"Hampshire County, Massachusetts",2022,8,1667.0,B14007_012E,Observed
0500000US25015,"Hampshire County, Massachusetts",2022,9,1241.0,B14007_013E,Observed
0500000US25015,"Hampshire County, Massachusetts",2022,10,1967.0,B14007_014E,Observed
0500000US25015,"Hampshire County, Massachusetts",2022,11,1356.0,B14007_015E,Observed
0500000US25015,"Hampshire County, Massachusetts",2022,12,1184.0,B14007_016E,Observed
0500000US25015,"Hampshire County, Massachusetts",2023,4,1133.0,B14007_008E,Observed
0500000US25015,"Hampshire County, Massachusetts",2023,5,1595.0,B14007_009E,Observed
0500000US25015,"Hampshire County, Massachusetts",2023,6,515.0,B14007_010E,Observed
0500000US25015,"Hampshire County, Massachusetts",2023,7,1061.0,B14007_011E,Observed
0500000US25015,"Hampshire County, Massachusetts",2023,8,1244.0,B14007_012E,Observed
0500000US25015,"Hampshire County, Massachusetts",2023,9,1141.0,B14007_013E,Observed
0500000US25015,"Hampshire County, Massachusetts",2023,10,1434.0,B14007_014E,Observed
0500000US25015,"Hampshire County, Massachusetts",2023,11,1649.0,B14007_015E,Observed
0500000US25015,"Hampshire County, Massachusetts",2023,12,2650.0,B14007_016E,Observed
0500000US25015,"Hampshire County, Massachusetts",2024,4,1155.0,B14007_008E,Observed
0500000US25015,"Hampshire County, Massachusetts",2024,5,1357.0,B14007_009E,Observed
0500000US25015,"Hampshire County, Massachusetts",2024,6,930.0,B14007_010E,Observed
0500000US25015,"Hampshire County, Massachusetts",2024,7,2476.0,B14007_011E,Observed
0500000US25015,"Hampshire County, Massachusetts",2024,8,1225.0,B14007_012E,Observed
0500000US25015,"Hampshire County, Massachusetts",2024,9,918.0,B14007_013E,Observed
0500000US25015,"Hampshire County, Massachusetts",2024,10,1267.0,B14007_014E,Observed
0500000US25015,"Hampshire County, Massachusetts",2024,11,2118.0,B14007_015E,Observed
0500000US25015,"Hampshire County, Massachusetts",2024,12,1909.0,B14007_016E,Observed
0500000US25017,"Middlesex County, Massachusetts",2019,4,20863.0,B14007_008E,Observed
0500000US25017,"Middlesex County, Massachusetts",2019,5,15043.0,B14007_009E,Observed
0500000US25017,"Middlesex County, Massachusetts",2019,6,20097.0,B14007_010E,Observed
0500000US25017,"Middlesex County, Massachusetts",2019,7,14941.0,B14007_011E,Observed
0500000US25017,"Middlesex County, Massachusetts",2019,8,19157.0,B14007_012E,Observed
0500000US25017,"Middlesex County, Massachusetts",2019,9,18688.0,B14007_013E,Observed
0500000US25017,"Middlesex County, Massachusetts",2019,10,18065.0,B14007_014E,Observed
0500000US25017,"Middlesex County, Massachusetts",2019,11,17696.0,B14007_015E,Observed
0500000US25017,"Middlesex County, Massachusetts",2019,12,18916.0,B14007_016E,Observed
0500000US25017,"Middlesex County, Massachusetts",2020,4,19866.5,B14007_008E,Interpolated
0500000US25017,"Middlesex County, Massachusetts",2020,5,16709.0,B14007_009E,Interpolated
0500000US25017,"Middlesex County, Massachusetts",2020,6,19150.5,B14007_010E,Interpolated
0500000US25017,"Middlesex County, Massachusetts",2020,7,16323.0,B14007_011E,Interpolated
0500000US25017,"Middlesex County, Massachusetts",2020,8,17739.5,B14007_012E,Interpolated
0500000US25017,"Middlesex County, Massachusetts",2020,9,18736.5,B14007_013E,Interpolated
0500000US25017,"Middlesex County, Massachusetts",2020,10,18091.5,B14007_014E,Interpolated
0500000US25017,"Middlesex County, Massachusetts",2020,11,18116.0,B14007_015E,Interpolated
0500000US25017,"Middlesex County, Massachusetts",2020,12,19677.5,B14007_016E,Interpolated
0500000US25017,"Middlesex County, Massachusetts",2021,4,18870.0,B14007_008E,Observed
0500000US25017,"Middlesex County, Massachusetts",2021,5,18375.0,B14007_009E,Observed
0500000US25017,"Middlesex County, Massachusetts",2021,6,18204.0,B14007_010E,Observed
0500000US25017,"Middlesex County, Massachusetts",2021,7,17705.0,B14007_011E,Observed
0500000US25017,"Middlesex County, Massachusetts",2021,8,16322.0,B14007_012E,Observed
0500000US25017,"Middlesex County, Massachusetts",2021,9,18785.0,B14007_013E,Observed
0500000US25017,"Middlesex County, Massachusetts",2021,10,18118.0,B14007_014E,Observed
0500000US25017,"Middlesex County, Massachusetts",2021,11,18536.0,B14007_015E,Observed
0500000US25017,"Middlesex County, Massachusetts",2021,12,20439.0,B14007_016E,Observed
0500000US25017,"Middlesex County, Massachusetts",2022,4,15267.0,B14007_008E,Observed
0500000US25017,"Middlesex County, Massachusetts",2022,5,17032.0,B14007_009E,Observed
0500000US25017,"Middlesex County, Massachusetts",2022,6,16490.0,B14007_010E,Observed
0500000US25017,"Middlesex County, Massachusetts",2022,7,20246.0,B14007_011E,Observed
0500000US25017,"Middlesex County, Massachusetts",2022,8,19269.0,B14007_012E,Observed
0500000US25017,"Middlesex County, Massachusetts",2022,9,19103.0,B14007_013E,Observed
0500000US25017,"Middlesex County, Massachusetts",2022,10,20901.0,B14007_014E,Observed
0500000US25017,"Middlesex County, Massachusetts",2022,11,16534.0,B14007_015E,Observed
0500000US25017,"Middlesex County, Massachusetts",2022,12,22467.0,B14007_016E,Observed
0500000US25017,"Middlesex County, Massachusetts",2023,4,18798.0,B14007_008E,Observed
0500000US25017,"Middlesex County, Massachusetts",2023,5,18449.0,B14007_009E,Observed
0500000US25017,"Middlesex County, Massachusetts",2023,6,16842.0,B14007_010E,Observed
0500000US25017,"Middlesex County, Massachusetts",2023,7,19193.0,B14007_011E,Observed
0500000US25017,"Middlesex County, Massachusetts",2023,8,18205.0,B14007_012E,Observed
0500000US25017,"Middlesex County, Massachusetts",2023,9,17651.0,B14007_013E,Observed
0500000US25017,"Middlesex County, Massachusetts",2023,10,20541.0,B14007_014E,Observed
0500000US25017,"Middlesex County, Massachusetts",2023,11,21212.0,B14007_015E,Observed
0500000US25017,"Middlesex County, Massachusetts",2023,12,22656.0,B14007_016E,Observed
0500000US25017,"Middlesex County, Massachusetts",2024,4,19528.0,B14007_008E,Observed
0500000US25017,"Middlesex County, Massachusetts",2024,5,16468.0,B14007_009E,Observed
0500000US25017,"Middlesex County, Massachusetts",2024,6,20219.0,B14007_010E,Observed
0500000US25017,"Middlesex County, Massachusetts",2024,7,15512.0,B14007_011E,Observed
0500000US25017,"Middlesex County, Massachusetts",2024,8,16873.0,B14007_012E,Observed
0500000US25017,"Middlesex County, Massachusetts",2024,9,18835.0,B14007_013E,Observed
0500000US25017,"Middlesex County, Massachusetts",2024,10,19928.0,B14007_014E,Observed
0500000US25017,"Middlesex County, Massachusetts",2024,11,18367.0,B14007_015E,Observed
0500000US25017,"Middlesex County, Massachusetts",2024,12,20440.0,B14007_016E,Observed
0500000US25021,"Norfolk County, Massachusetts",2019,4,6759.0,B14007_008E,Observed
0500000US25021,"Norfolk County, Massachusetts",2019,5,11058.0,B14007_009E,Observed
0500000US25021,"Norfolk County, Massachusetts",2019,6,7685.0,B14007_010E,Observed
0500000US25021,"Norfolk County, Massachusetts",2019,7,9303.0,B14007_011E,Observed
0500000US25021,"Norfolk County, Massachusetts",2019,8,7668.0,B14007_012E,Observed
0500000US25021,"Norfolk County, Massachusetts",2019,9,6776.0,B14007_013E,Observed
0500000US25021,"Norfolk County, Massachusetts",2019,10,9530.0,B14007_014E,Observed
0500000US25021,"Norfolk County, Massachusetts",2019,11,10046.0,B14007_015E,Observed
0500000US25021,"Norfolk County, Massachusetts",2019,12,9992.0,B14007_016E,Observed
0500000US25021,"Norfolk County, Massachusetts",2020,4,8130.5,B14007_008E,Interpolated
0500000US25021,"Norfolk County, Massachusetts",2020,5,9201.0,B14007_009E,Interpolated
0500000US25021,"Norfolk County, Massachusetts",2020,6,7415.5,B14007_010E,Interpolated
0500000US25021,"Norfolk County, Massachusetts",2020,7,8817.5,B14007_011E,Interpolated
0500000US25021,"Norfolk County, Massachusetts",2020,8,8482.0,B14007_012E,Interpolated
0500000US25021,"Norfolk County, Massachusetts",2020,9,9059.0,B14007_013E,Interpolated
0500000US25021,"Norfolk County, Massachusetts",2020,10,9027.5,B14007_014E,Interpolated
0500000US25021,"Norfolk County, Massachusetts",2020,11,10118.0,B14007_015E,Interpolated
0500000US25021,"Norfolk County, Massachusetts",2020,12,9556.0,B14007_016E,Interpolated
0500000US25021,"Norfolk County, Massachusetts",2021,4,9502.0,B14007_008E,Observed
0500000US25021,"Norfolk County, Massachusetts",2021,5,7344.0,B14007_009E,Observed
0500000US25021,"Norfolk County, Massachusetts",2021,6,7146.0,B14007_010E,Observed
0500000US25021,"Norfolk County, Massachusetts",2021,7,8332.0,B14007_011E,Observed
0500000US25021,"Norfolk County, Massachusetts",2021,8,9296.0,B14007_012E,Observed
0500000US25021,"Norfolk County, Massachusetts",2021,9,11342.0,B14007_013E,Observed
0500000US25021,"Norfolk County, Massachusetts",2021,10,8525.0,B14007_014E,Observed
0500000US25021,"Norfolk County, Massachusetts",2021,11,10190.0,B14007_015E,Observed
0500000US25021,"Norfolk County, Massachusetts",2021,12,9120.0,B14007_016E,Observed
0500000US25021,"Norfolk County, Massachusetts",2022,4,8530.0,B14007_008E,Observed
0500000US25021,"Norfolk County, Massachusetts",2022,5,7481.0,B14007_009E,Observed
0500000US25021,"Norfolk County, Massachusetts",2022,6,7658.0,B14007_010E,Observed
0500000US25021,"Norfolk County, Massachusetts",2022,7,7823.0,B14007_011E,Observed
0500000US25021,"Norfolk County, Massachusetts",2022,8,8706.0,B14007_012E,Observed
0500000US25021,"Norfolk County, Massachusetts",2022,9,8097.0,B14007_013E,Observed
0500000US25021,"Norfolk County, Massachusetts",2022,10,10328.0,B14007_014E,Observed
0500000US25021,"Norfolk County, Massachusetts",2022,11,9716.0,B14007_015E,Observed
0500000US25021,"Norfolk County, Massachusetts",2022,12,10338.0,B14007_016E,Observed
0500000US25021,"Norfolk County, Massachusetts",2023,4,8686.0,B14007_008E,Observed
0500000US25021,"Norfolk County, Massachusetts",2023,5,8017.0,B14007_009E,Observed
0500000US25021,"Norfolk County, Massachusetts",2023,6,8655.0,B14007_010E,Observed
0500000US25021,"Norfolk County, Massachusetts",2023,7,8733.0,B14007_011E,Observed
0500000US25021,"Norfolk County, Massachusetts",2023,8,9186.0,B14007_012E,Observed
0500000US25021,"Norfolk County, Massachusetts",2023,9,8792.0,B14007_013E,Observed
0500000US25021,"Norfolk County, Massachusetts",2023,10,7528.0,B14007_014E,Observed
0500000US25021,"Norfolk County, Massachusetts",2023,11,11533.0,B14007_015E,Observed
0500000US25021,"Norfolk County, Massachusetts",2023,12,9158.0,B14007_016E,Observed
0500000US25021,"Norfolk County, Massachusetts",2024,4,7609.0,B14007_008E,Observed
0500000US25021,"Norfolk County, Massachusetts",2024,5,10640.0,B14007_009E,Observed
0500000US25021,"Norfolk County, Massachusetts",2024,6,8416.0,B14007_010E,Observed
0500000US25021,"Norfolk County, Massachusetts",2024,7,5923.0,B14007_011E,Observed
0500000US25021,"Norfolk County, Massachusetts",2024,8,9412.0,B14007_012E,Observed
0500000US25021,"Norfolk County, Massachusetts",2024,9,6986.0,B14007_013E,Observed
0500000US25021,"Norfolk County, Massachusetts",2024,10,9951.0,B14007_014E,Observed
0500000US25021,"Norfolk County, Massachusetts",2024,11,10631.0,B14007_015E,Observed
0500000US25021,"Norfolk County, Massachusetts",2024,12,9140.0,B14007_016E,Observed
0500000US25023,"Plymouth County, Massachusetts",2019,4,4995.0,B14007_008E,Observed
0500000US25023,"Plymouth County, Massachusetts",2019,5,5825.0,B14007_009E,Observed
0500000US25023,"Plymouth County, Massachusetts",2019,6,5420.0,B14007_010E,Observed
0500000US25023,"Plymouth County, Massachusetts",2019,7,8580.0,B14007_011E,Observed
0500000US25023,"Plymouth County, Massachusetts",2019,8,8628.0,B14007_012E,Observed
0500000US25023,"Plymouth County, Massachusetts",2019,9,6809.0,B14007_013E,Observed
0500000US25023,"Plymouth County, Massachusetts",2019,10,7515.0,B14007_014E,Observed
0500000US25023,"Plymouth County, Massachusetts",2019,11,6909.0,B14007_015E,Observed
0500000US25023,"Plymouth County, Massachusetts",2019,12,7932.0,B14007_016E,Observed
0500000US25023,"Plymouth County, Massachusetts",2020,4,5227.0,B14007_008E,Interpolated
0500000US25023,"Plymouth County, Massachusetts",2020,5,6035.5,B14007_009E,Interpolated
0500000US25023,"Plymouth County, Massachusetts",2020,6,5845.0,B14007_010E,Interpolated
0500000US25023,"Plymouth County, Massachusetts",2020,7,6934.0,B14007_011E,Interpolated
0500000US25023,"Plymouth County, Massachusetts",2020,8,7308.5,B14007_012E,Interpolated
0500000US25023,"Plymouth County, Massachusetts",2020,9,6630.5,B14007_013E,Interpolated
0500000US25023,"Plymouth County, Massachusetts",2020,10,7560.5,B14007_014E,Interpolated
0500000US25023,"Plymouth County, Massachusetts",2020,11,7044.5,B14007_015E,Interpolated
0500000US25023,"Plymouth County, Massachusetts",2020,12,8130.0,B14007_016E,Interpolated
0500000US25023,"Plymouth County, Massachusetts",2021,4,5459.0,B14007_008E,Observed
0500000US25023,"Plymouth County, Massachusetts",2021,5,6246.0,B14007_009E,Observed
0500000US25023,"Plymouth County, Massachusetts",2021,6,6270.0,B14007_010E,Observed
0500000US25023,"Plymouth County, Massachusetts",2021,7,5288.0,B14007_011E,Observed
0500000US25023,"Plymouth County, Massachusetts",2021,8,5989.0,B14007_012E,Observed
0500000US25023,"Plymouth County, Massachusetts",2021,9,6452.0,B14007_013E,Observed
0500000US25023,"Plymouth County, Massachusetts",2021,10,7606.0,B14007_014E,Observed
0500000US25023,"Plymouth County, Massachusetts",2021,11,7180.0,B14007_015E,Observed
0500000US25023,"Plymouth County, Massachusetts",2021,12,8328.0,B14007_016E,Observed
0500000US25023,"Plymouth County, Massachusetts",2022,4,5821.0,B14007_008E,Observed
0500000US25023,"Plymouth County, Massachusetts",2022,5,4939.0,B14007_009E,Observed
0500000US25023,"Plymouth County, Massachusetts",2022,6,5400.0,B14007_010E,Observed
0500000US25023,"Plymouth County, Massachusetts",2022,7,6807.0,B14007_011E,Observed
0500000US25023,"Plymouth County, Massachusetts",2022,8,6768.0,B14007_012E,Observed
0500000US25023,"Plymouth County, Massachusetts",2022,9,7818.0,B14007_013E,Observed
0500000US25023,"Plymouth County, Massachusetts",2022,10,6220.0,B14007_014E,Observed
0500000US25023,"Plymouth County, Massachusetts",2022,11,5700.0,B14007_015E,Observed
0500000US25023,"Plymouth County, Massachusetts",2022,12,8870.0,B14007_016E,Observed
0500000US25023,"Plymouth County, Massachusetts",2023,4,5603.0,B14007_008E,Observed
0500000US25023,"Plymouth County, Massachusetts",2023,5,6889.0,B14007_009E,Observed
0500000US25023,"Plymouth County, Massachusetts",2023,6,7754.0,B14007_010E,Observed
0500000US25023,"Plymouth County, Massachusetts",2023,7,5719.0,B14007_011E,Observed
0500000US25023,"Plymouth County, Massachusetts",2023,8,5729.0,B14007_012E,Observed
0500000US25023,"Plymouth County, Massachusetts",2023,9,5815.0,B14007_013E,Observed
0500000US25023,"Plymouth County, Massachusetts",2023,10,6105.0,B14007_014E,Observed
0500000US25023,"Plymouth County, Massachusetts",2023,11,6939.0,B14007_015E,Observed
0500000US25023,"Plymouth County, Massachusetts",2023,12,7232.0,B14007_016E,Observed
0500000US25023,"Plymouth County, Massachusetts",2024,4,5496.0,B14007_008E,Observed
0500000US25023,"Plymouth County, Massachusetts",2024,5,7607.0,B14007_009E,Observed
0500000US25023,"Plymouth County, Massachusetts",2024,6,5749.0,B14007_010E,Observed
0500000US25023,"Plymouth County, Massachusetts",2024,7,6816.0,B14007_011E,Observed
0500000US25023,"Plymouth County, Massachusetts",2024,8,9016.0,B14007_012E,Observed
0500000US25023,"Plymouth County, Massachusetts",2024,9,6460.0,B14007_013E,Observed
0500000US25023,"Plymouth County, Massachusetts",2024,10,7337.0,B14007_014E,Observed
0500000US25023,"Plymouth County, Massachusetts",2024,11,7323.0,B14007_015E,Observed
0500000US25023,"Plymouth County, Massachusetts",2024,12,8128.0,B14007_016E,Observed
0500000US25025,"Suffolk County, Massachusetts",2019,4,7747.0,B14007_008E,Observed
0500000US25025,"Suffolk County, Massachusetts",2019,5,7025.0,B14007_009E,Observed
0500000US25025,"Suffolk County, Massachusetts",2019,6,5196.0,B14007_010E,Observed
0500000US25025,"Suffolk County, Massachusetts",2019,7,7360.0,B14007_011E,Observed
0500000US25025,"Suffolk County, Massachusetts",2019,8,8999.0,B14007_012E,Observed
0500000US25025,"Suffolk County, Massachusetts",2019,9,7582.0,B14007_013E,Observed
0500000US25025,"Suffolk County, Massachusetts",2019,10,7276.0,B14007_014E,Observed
0500000US25025,"Suffolk County, Massachusetts",2019,11,7320.0,B14007_015E,Observed
0500000US25025,"Suffolk County, Massachusetts",2019,12,8161.0,B14007_016E,Observed
0500000US25025,"Suffolk County, Massachusetts",2020,4,7346.5,B14007_008E,Interpolated
0500000US25025,"Suffolk County, Massachusetts",2020,5,7012.5,B14007_009E,Interpolated
0500000US25025,"Suffolk County, Massachusetts",2020,6,6091.5,B14007_010E,Interpolated
0500000US25025,"Suffolk County, Massachusetts",2020,7,7787.0,B14007_011E,Interpolated
0500000US25025,"Suffolk County, Massachusetts",2020,8,8113.0,B14007_012E,Interpolated
0500000US25025,"Suffolk County, Massachusetts",2020,9,8019.0,B14007_013E,Interpolated
0500000US25025,"Suffolk County, Massachusetts",2020,10,6720.5,B14007_014E,Interpolated
0500000US25025,"Suffolk County, Massachusetts",2020,11,7501.5,B14007_015E,Interpolated
0500000US25025,"Suffolk County, Massachusetts",2020,12,8026.0,B14007_016E,Interpolated
0500000US25025,"Suffolk County, Massachusetts",2021,4,6946.0,B14007_008E,Observed
0500000US25025,"Suffolk County, Massachusetts",2021,5,7000.0,B14007_009E,Observed
0500000US25025,"Suffolk County, Massachusetts",2021,6,6987.0,B14007_010E,Observed
0500000US25025,"Suffolk County, Massachusetts",2021,7,8214.0,B14007_011E,Observed
0500000US25025,"Suffolk County, Massachusetts",2021,8,7227.0,B14007_012E,Observed
0500000US25025,"Suffolk County, Massachusetts",2021,9,8456.0,B14007_013E,Observed
0500000US25025,"Suffolk County, Massachusetts",2021,10,6165.0,B14007_014E,Observed
0500000US25025,"Suffolk County, Massachusetts",2021,11,7683.0,B14007_015E,Observed
0500000US25025,"Suffolk County, Massachusetts",2021,12,7891.0,B14007_016E,Observed
0500000US25025,"Suffolk County, Massachusetts",2022,4,6422.0,B14007_008E,Observed
0500000US25025,"Suffolk County, Massachusetts",2022,5,7161.0,B14007_009E,Observed
0500000US25025,"Suffolk County, Massachusetts",2022,6,4988.0,B14007_010E,Observed
0500000US25025,"Suffolk County, Massachusetts",2022,7,7218.0,B14007_011E,Observed
0500000US25025,"Suffolk County, Massachusetts",2022,8,5974.0,B14007_012E,Observed
0500000US25025,"Suffolk County, Massachusetts",2022,9,7930.0,B14007_013E,Observed
0500000US25025,"Suffolk County, Massachusetts",2022,10,8218.0,B14007_014E,Observed
0500000US25025,"Suffolk County, Massachusetts",2022,11,4797.0,B14007_015E,Observed
0500000US25025,"Suffolk County, Massachusetts",2022,12,6031.0,B14007_016E,Observed
0500000US25025,"Suffolk County, Massachusetts",2023,4,4796.0,B14007_008E,Observed
0500000US25025,"Suffolk County, Massachusetts",2023,5,8607.0,B14007_009E,Observed
0500000US25025,"Suffolk County, Massachusetts",2023,6,3843.0,B14007_010E,Observed
0500000US25025,"Suffolk County, Massachusetts",2023,7,7227.0,B14007_011E,Observed
0500000US25025,"Suffolk County, Massachusetts",2023,8,7316.0,B14007_012E,Observed
0500000US25025,"Suffolk County, Massachusetts",2023,9,8071.0,B14007_013E,Observed
0500000US25025,"Suffolk County, Massachusetts",2023,10,7281.0,B14007_014E,Observed
0500000US25025,"Suffolk County, Massachusetts",2023,11,4841.0,B14007_015E,Observed
0500000US25025,"Suffolk County, Massachusetts",2023,12,9662.0,B14007_016E,Observed
0500000US25025,"Suffolk County, Massachusetts",2024,4,6655.0,B14007_008E,Observed
0500000US25025,"Suffolk County, Massachusetts",2024,5,6439.0,B14007_009E,Observed
0500000US25025,"Suffolk County, Massachusetts",2024,6,7205.0,B14007_010E,Observed
0500000US25025,"Suffolk County, Massachusetts",2024,7,5740.0,B14007_011E,Observed
0500000US25025,"Suffolk County, Massachusetts",2024,8,7352.0,B14007_012E,Observed
0500000US25025,"Suffolk County, Massachusetts",2024,9,5707.0,B14007_013E,Observed
0500000US25025,"Suffolk County, Massachusetts",2024,10,8429.0,B14007_014E,Observed
0500000US25025,"Suffolk County, Massachusetts",2024,11,6240.0,B14007_015E,Observed
0500000US25025,"Suffolk County, Massachusetts",2024,12,9380.0,B14007_016E,Observed
0500000US25027,"Worcester County, Massachusetts",2019,4,8838.0,B14007_008E,Observed
0500000US25027,"Worcester County, Massachusetts",2019,5,9821.0,B14007_009E,Observed
0500000US25027,"Worcester County, Massachusetts",2019,6,8774.0,B14007_010E,Observed
0500000US25027,"Worcester County, Massachusetts",2019,7,9103.0,B14007_011E,Observed
0500000US25027,"Worcester County, Massachusetts",2019,8,11037.0,B14007_012E,Observed
0500000US25027,"Worcester County, Massachusetts",2019,9,11124.0,B14007_013E,Observed
0500000US25027,"Worcester County, Massachusetts",2019,10,11657.0,B14007_014E,Observed
0500000US25027,"Worcester County, Massachusetts",2019,11,11047.0,B14007_015E,Observed
0500000US25027,"Worcester County, Massachusetts",2019,12,10885.0,B14007_016E,Observed
0500000US25027,"Worcester County, Massachusetts",2020,4,8971.5,B14007_008E,Interpolated
0500000US25027,"Worcester County, Massachusetts",2020,5,10418.0,B14007_009E,Interpolated
0500000US25027,"Worcester County, Massachusetts",2020,6,9653.0,B14007_010E,Interpolated
0500000US25027,"Worcester County, Massachusetts",2020,7,10155.0,B14007_011E,Interpolated
0500000US25027,"Worcester County, Massachusetts",2020,8,12100.5,B14007_012E,Interpolated
0500000US25027,"Worcester County, Massachusetts",2020,9,10628.0,B14007_013E,Interpolated
0500000US25027,"Worcester County, Massachusetts",2020,10,11005.0,B14007_014E,Interpolated
0500000US25027,"Worcester County, Massachusetts",2020,11,11417.5,B14007_015E,Interpolated
0500000US25027,"Worcester County, Massachusetts",2020,12,12336.5,B14007_016E,Interpolated
0500000US25027,"Worcester County, Massachusetts",2021,4,9105.0,B14007_008E,Observed
0500000US25027,"Worcester County, Massachusetts",2021,5,11015.0,B14007_009E,Observed
0500000US25027,"Worcester County, Massachusetts",2021,6,10532.0,B14007_010E,Observed
0500000US25027,"Worcester County, Massachusetts",2021,7,11207.0,B14007_011E,Observed
0500000US25027,"Worcester County, Massachusetts",2021,8,13164.0,B14007_012E,Observed
0500000US25027,"Worcester County, Massachusetts",2021,9,10132.0,B14007_013E,Observed
0500000US25027,"Worcester County, Massachusetts",2021,10,10353.0,B14007_014E,Observed
0500000US25027,"Worcester County, Massachusetts",2021,11,11788.0,B14007_015E,Observed
0500000US25027,"Worcester County, Massachusetts",2021,12,13788.0,B14007_016E,Observed
0500000US25027,"Worcester County, Massachusetts",2022,4,9777.0,B14007_008E,Observed
0500000US25027,"Worcester County, Massachusetts",2022,5,10021.0,B14007_009E,Observed
0500000US25027,"Worcester County, Massachusetts",2022,6,10790.0,B14007_010E,Observed
0500000US25027,"Worcester County, Massachusetts",2022,7,11422.0,B14007_011E,Observed
0500000US25027,"Worcester County, Massachusetts",2022,8,11289.0,B14007_012E,Observed
0500000US25027,"Worcester County, Massachusetts",2022,9,11090.0,B14007_013E,Observed
0500000US25027,"Worcester County, Massachusetts",2022,10,12736.0,B14007_014E,Observed
0500000US25027,"Worcester County, Massachusetts",2022,11,9131.0,B14007_015E,Observed
0500000US25027,"Worcester County, Massachusetts",2022,12,10266.0,B14007_016E,Observed
0500000US25027,"Worcester County, Massachusetts",2023,4,9875.0,B14007_008E,Observed
0500000US25027,"Worcester County, Massachusetts",2023,5,9783.0,B14007_009E,Observed
0500000US25027,"Worcester County, Massachusetts",2023,6,10006.0,B14007_010E,Observed
0500000US25027,"Worcester County, Massachusetts",2023,7,11691.0,B14007_011E,Observed
0500000US25027,"Worcester County, Massachusetts",2023,8,11991.0,B14007_012E,Observed
0500000US25027,"Worcester County, Massachusetts",2023,9,9757.0,B14007_013E,Observed
0500000US25027,"Worcester County, Massachusetts",2023,10,11790.0,B14007_014E,Observed
0500000US25027,"Worcester County, Massachusetts",2023,11,11087.0,B14007_015E,Observed
0500000US25027,"Worcester County, Massachusetts",2023,12,9545.0,B14007_016E,Observed
0500000US25027,"Worcester County, Massachusetts",2024,4,11254.0,B14007_008E,Observed
0500000US25027,"Worcester County, Massachusetts",2024,5,11057.0,B14007_009E,Observed
0500000US25027,"Worcester County, Massachusetts",2024,6,8991.0,B14007_010E,Observed
0500000US25027,"Worcester County, Massachusetts",2024,7,10961.0,B14007_011E,Observed
0500000US25027,"Worcester County, Massachusetts",2024,8,8689.0,B14007_012E,Observed
0500000US25027,"Worcester County, Massachusetts",2024,9,11672.0,B14007_013E,Observed
0500000US25027,"Worcester County, Massachusetts",2024,10,8971.0,B14007_014E,Observed
0500000US25027,"Worcester County, Massachusetts",2024,11,10403.0,B14007_015E,Observed
0500000US25027,"Worcester County, Massachusetts",2024,12,14567.0,B14007_016E,Observed
